"invoice_product_id","quantity","stockcode","invoiceno"
168979,1,"84997A","557956"
168980,1,"84997D","557956"
168981,1,"84997B","557956"
168982,2,"20676","557956"
168983,1,"20974","557956"
168984,1,"20973","557956"
168985,2,"20979","557956"
168986,1,"21121","557956"
168987,1,"22964","557956"
168988,1,"84380","557956"
168989,3,"22755","557956"
168990,1,"22352","557956"
168991,1,"21558","557956"
168992,3,"22753","557956"
168993,3,"22754","557956"
168994,1,"23192","557956"
168995,1,"23191","557956"
168996,1,"23196","557956"
168997,1,"23298","557956"
168998,1,"47559B","557956"
168999,2,"22367","557956"
169000,1,"23209","557956"
169001,2,"20724","557956"
169002,1,"22355","557956"
169003,1,"22356","557956"
169004,1,"20719","557956"
169005,1,"23205","557956"
169006,1,"20723","557956"
169007,1,"20724","557956"
169008,2,"23206","557956"
169009,2,"23209","557956"
169010,2,"20725","557956"
169011,1,"20725","557956"
169012,3,"22384","557956"
169013,1,"22383","557956"
169014,2,"23207","557956"
169015,2,"20728","557956"
169016,2,"20726","557956"
169017,3,"20727","557956"
169018,1,"22385","557956"
169019,1,"22386","557956"
169020,1,"20712","557956"
169021,1,"21931","557956"
169022,1,"22411","557956"
169023,1,"23200","557956"
169024,1,"23199","557956"
169025,2,"85099B","557956"
169026,3,"23203","557956"
169027,2,"23199","557956"
169028,1,"85099F","557956"
169029,1,"23202","557956"
169030,2,"20712","557956"
169031,2,"22386","557956"
169032,1,"85099B","557956"
169033,2,"23201","557956"
169034,2,"21930","557956"
169035,2,"21931","557956"
169036,8,"23201","557957"
169037,10,"85099F","557957"
169038,8,"23202","557957"
169039,10,"20723","557957"
169040,7,"23208","557957"
169041,6,"23207","557957"
169042,20,"23209","557957"
169043,20,"23203","557957"
169044,2,"23244","557957"
169045,12,"82582","557957"
169046,3,"22149","557957"
169047,3,"23239","557957"
169048,12,"82600","557957"
169049,2,"82567","557957"
169050,2,"82551","557957"
169051,1,"23287","557957"
169052,6,"21394","557957"
169053,6,"21395","557957"
169054,6,"20754","557957"
169055,5,"20752","557957"
169056,2,"20971","557957"
169057,6,"22667","557957"
169058,6,"22652","557957"
169059,2,"22727","557957"
169060,8,"22726","557957"
169061,2,"22630","557957"
169062,2,"22629","557957"
169063,5,"21794","557957"
169064,2,"21792","557957"
169065,3,"23240","557957"
169066,4,"23287","557957"
169067,4,"23288","557957"
169068,4,"23286","557957"
169069,4,"23285","557957"
169070,2,"22925","557957"
169071,3,"23235","557957"
169072,3,"23177","557957"
169073,3,"84375","557957"
169074,3,"23165","557957"
169075,3,"23236","557957"
169076,3,"23237","557957"
169077,2,"23241","557957"
169078,2,"23242","557957"
169079,8,"21429","557957"
169080,1,"84078A","557957"
169081,3,"23188","557957"
169082,5,"23301","557957"
169083,3,"23194","557957"
169084,3,"23193","557957"
169085,3,"23300","557957"
169086,3,"47599A","557958"
169087,3,"47599B","557958"
169088,4,"21559","557958"
169089,10,"23209","557958"
169090,10,"23206","557958"
169091,10,"21930","557958"
169092,10,"22384","557958"
169093,10,"20713","557958"
169094,10,"23203","557958"
169095,10,"23200","557958"
169096,10,"23199","557958"
169097,2,"23300","557958"
169098,2,"23301","557958"
169099,4,"23256","557958"
169100,4,"23254","557958"
169101,12,"23289","557958"
169102,12,"23290","557958"
169103,24,"23103","557958"
169104,8,"23292","557958"
169105,8,"23291","557958"
169106,24,"23307","557959"
169107,3,"22851","557959"
169108,5,"21084","557959"
169109,3,"23298","557959"
169110,1,"22776","557959"
169111,5,"21955","557959"
169112,1,"20685","557959"
169113,3,"48194","557959"
169114,10,"48138","557959"
169115,3,"48173C","557959"
169116,1,"15058A","557959"
169117,1,"22748","557959"
169118,1,"22745","557959"
169119,1,"20705","557959"
169120,1,"22570","557959"
169121,1,"22981","557959"
169122,2,"23091","557960"
169123,2,"23196","557960"
169124,2,"23197","557960"
169125,1,"21328","557960"
169126,1,"21993","557960"
169127,1,"23107","557960"
169128,2,"23138","557960"
169129,1,"22588","557960"
169130,1,"23153","557960"
169131,1,"22586","557960"
169132,1,"22565","557960"
169133,1,"22587","557960"
169134,1,"22457","557960"
169135,1,"23152","557960"
169136,1,"22766","557960"
169137,5,"22921","557960"
169138,5,"22916","557960"
169139,5,"22917","557960"
169140,5,"22918","557960"
169141,5,"22919","557960"
169142,5,"22920","557960"
169143,4,"71459","557960"
169144,1,"23300","557960"
169145,1,"23301","557960"
169146,1,"82494L","557960"
169147,2,"23093","557960"
169148,2,"82482","557960"
169149,3,"22464","557960"
169150,12,"85212","557960"
169151,1,"22768","557960"
169152,2,"23092","557960"
169153,3,"21713","557960"
169154,1,"22170","557960"
169155,1,"22171","557960"
169156,1,"22960","557960"
169157,12,"23188","557961"
169158,10,"23206","557961"
169159,10,"23200","557961"
169160,10,"23199","557961"
169161,3,"22623","557961"
169162,10,"23209","557961"
169163,20,"22386","557961"
169164,10,"23201","557961"
169165,5,"21936","557961"
169166,2,"23020","557961"
169167,96,"21673","557962"
169168,2,"22193","557962"
169169,2,"22192","557962"
169170,2,"22191","557962"
169171,10,"22682","557962"
169172,10,"22681","557962"
169173,10,"22680","557962"
169174,10,"22679","557962"
169175,10,"22678","557962"
169176,10,"22677","557962"
169177,10,"22676","557962"
169178,2,"23112","557962"
169179,6,"22831","557962"
169180,2,"82486","557962"
169181,2,"82484","557962"
169182,12,"22686","557962"
169183,10,"22685","557962"
169184,10,"22684","557962"
169185,10,"22683","557962"
169186,24,"22999","557962"
169187,24,"22998","557962"
169188,1,"22838","557962"
169189,2,"23342","557962"
169190,2,"23341","557962"
169191,8,"47566","557962"
169192,12,"22090","557962"
169193,2,"20749","557962"
169194,12,"23191","557962"
169195,12,"23196","557962"
169196,25,"23232","557962"
169197,6,"23237","557962"
169198,12,"23167","557962"
169199,1,"22839","557962"
169200,96,"23035","557962"
169201,2,"23284","557963"
169202,2,"23283","557963"
169203,2,"23092","557963"
169204,12,"23103","557963"
169205,12,"23198","557963"
169206,10,"23208","557963"
169207,10,"23209","557963"
169208,10,"23203","557963"
169209,10,"23201","557963"
169210,10,"23202","557963"
169211,6,"23298","557963"
169212,2,"22624","557963"
169213,2,"22626","557963"
169214,12,"22771","557963"
169215,12,"21672","557963"
169216,12,"21670","557963"
169217,12,"21671","557963"
169218,12,"21669","557963"
169219,12,"21668","557963"
169220,20,"23284","557964"
169221,48,"84077","557964"
169222,12,"23280","557964"
169223,6,"22457","557964"
169224,10,"20963","557964"
169225,24,"22998","557964"
169226,6,"20686","557964"
169227,6,"20682","557964"
169228,25,"21497","557964"
169229,8,"22173","557964"
169230,-1,"20682",C557965
169231,32,"23080","557966"
169232,24,"22946","557966"
169233,72,"84945","557966"
169234,10,"23203","557967"
169235,6,"22667","557967"
169236,6,"23169","557967"
169237,12,"21210","557967"
169238,6,"23075","557967"
169239,2,"23118","557967"
169240,12,"23147","557967"
169241,2,"21843","557967"
169242,8,"23245","557967"
169243,12,"22470","557967"
169244,4,"82484","557967"
169245,12,"22139","557967"
169246,20,"47566","557967"
169247,8,"84406B","557967"
169248,48,"22741","557967"
169249,24,"21673","557968"
169250,12,"21670","557968"
169251,12,"21668","557968"
169252,12,"21669","557968"
169253,24,"22697","557968"
169254,16,"22423","557968"
169255,50,"47566","557968"
169256,8,"22487","557968"
169257,2,"23342","557968"
169258,2,"23341","557968"
169259,2,"22193","557968"
169260,2,"22192","557968"
169261,2,"22191","557968"
169262,100,"20723","557969"
169263,20,"22356","557969"
169264,10,"23204","557969"
169265,100,"20724","557969"
169266,2,"48184","557970"
169267,2,"22795","557970"
169268,2,"23069","557970"
169269,-1,"37449",C557971
169270,10,"22366","557972"
169271,3,"85014A","557972"
169272,10,"85099C","557972"
169273,10,"85099B","557972"
169274,12,"21090","557972"
169275,24,"21084","557972"
169276,1,"23118","557972"
169277,1,"15056N","557972"
169278,16,"21136","557973"
169279,16,"84879","557973"
169280,12,"23170","557973"
169281,12,"23171","557973"
169282,6,"22697","557973"
169283,6,"22699","557973"
169284,24,"22489","557973"
169285,4,"22800","557973"
169286,12,"21791","557973"
169287,6,"21890","557973"
169288,24,"22560","557973"
169289,12,"22493","557973"
169290,12,"22621","557973"
169291,30,"15039","557973"
169292,12,"20983","557973"
169293,6,"22457","557974"
169294,15,"84997B","557974"
169295,10,"84997D","557974"
169296,10,"84997A","557974"
169297,10,"84997C","557974"
169298,25,"46000S","557974"
169299,24,"22483","557974"
169300,12,"84988","557975"
169301,20,"23209","557975"
169302,20,"23208","557975"
169303,20,"23207","557975"
169304,20,"23206","557975"
169305,20,"23205","557975"
169306,20,"23204","557975"
169307,20,"23203","557975"
169308,20,"23202","557975"
169309,20,"23201","557975"
169310,20,"23200","557975"
169311,20,"23199","557975"
169312,4,"23014","557975"
169313,4,"23013","557975"
169314,4,"23012","557975"
169315,100,"22197","557976"
169316,2,"22211","557976"
169317,3,"37449","557976"
169318,2,"22508","557976"
169319,1,"22890","557976"
169320,2,"22558","557976"
169321,2,"84380","557976"
169322,3,"20727","557976"
169323,1,"22382","557976"
169324,1,"20963","557976"
169325,1,"20961","557976"
169326,1,"22138","557976"
169327,1,"22804","557976"
169328,2,"21242","557976"
169329,2,"20676","557976"
169330,1,"22352","557976"
169331,2,"21155","557976"
169332,2,"21238","557976"
169333,2,"22333","557995"
169334,2,"21063","557995"
169335,2,"22435","557995"
169336,2,"21080","557995"
169337,3,"21086","557995"
169338,24,"23078","557995"
169339,1,"23102","557995"
169340,1,"23100","557995"
169341,1,"23101","557995"
169342,4,"23121","557995"
169343,2,"21988","557995"
169344,4,"21094","557995"
169345,2,"21987","557995"
169346,1,"21086","557995"
169347,2,"22798","557995"
169348,2,"22800","557995"
169349,1,"22982","557995"
169350,1,"22138","557995"
169351,3,"21789","557995"
169352,1,"21788","557995"
169353,2,"21787","557995"
169354,2,"23229","557995"
169355,2,"22775","557995"
169356,2,"22801","557995"
169357,4,"23082","557995"
169358,1,"84347","557995"
169359,2,"21494","557995"
169360,1,"21201","557995"
169361,1,"21207","557995"
169362,4,"85227","557995"
169363,6,"21696","557995"
169364,24,"22693","557995"
169365,32,"11001","557995"
169366,30,"22439","557995"
169367,5,"22332","557995"
169368,6,"21987","557995"
169369,5,"21988","557995"
169370,3,"21989","557995"
169371,3,"21686","558006"
169372,16,"22109","558027"
169373,24,"23084","558027"
169374,12,"22064","558027"
169375,36,"22988","558027"
169376,12,"23188","558027"
169377,24,"22197","558027"
169378,12,"22659","558027"
169379,2,"23079","558027"
169380,48,"84077","558027"
169381,12,"84006","558027"
169382,6,"22970","558027"
169383,24,"23005","558027"
169384,8,"22441","558027"
169385,8,"21137","558028"
169386,4,"82001S","558028"
169387,20,"20723","558028"
169388,4,"22374","558028"
169389,8,"21429","558028"
169390,12,"15036","558028"
169391,4,"22725","558028"
169392,4,"22728","558028"
169393,12,"21166","558028"
169394,12,"23168","558028"
169395,15,"79190A","558028"
169396,12,"22348","558028"
169397,12,"22196","558028"
169398,36,"22610","558028"
169399,12,"20983","558028"
169400,12,"20982","558028"
169401,12,"22759","558028"
169402,16,"84536B","558028"
169403,16,"84536A","558028"
169404,16,"84535B","558028"
169405,6,"23238","558028"
169406,12,"22646","558028"
169407,4,"22637","558028"
169408,80,"16218","558028"
169409,12,"21232","558028"
169410,12,"22892","558028"
169411,12,"21877","558028"
169412,-2,"22384",C558029
169413,-1,"20726",C558029
169414,-1,"20727",C558029
169415,2,"23173","558030"
169416,4,"23175","558030"
169417,6,"22697","558030"
169418,3,"21340","558030"
169419,8,"23107","558030"
169420,12,"84947","558030"
169421,10,"22082","558030"
169422,16,"84879","558030"
169423,2,"20750","558031"
169424,2,"22180","558031"
169425,10,"22354","558031"
169426,4,"22507","558031"
169427,4,"22430","558031"
169428,6,"84415A","558031"
169429,6,"22667","558031"
169430,2,"22795","558031"
169431,1,"22847","558031"
169432,4,"21658","558035"
169433,4,"23243","558035"
169434,4,"23245","558035"
169435,3,"84819","558035"
169436,4,"22723","558035"
169437,6,"22989","558035"
169438,2,"22625","558035"
169439,2,"22624","558035"
169440,3,"22720","558035"
169441,4,"21430","558035"
169442,6,"23240","558035"
169443,2,"22692","558035"
169444,2,"48187","558035"
169445,2,"48188","558035"
169446,2,"23173","558035"
169447,4,"22072","558035"
169448,6,"22697","558035"
169449,4,"84509A","558035"
169450,4,"22844","558038"
169451,2,"22845","558038"
169452,3,"23298","558038"
169453,6,"22302","558038"
169454,8,"84879","558038"
169455,6,"22470","558038"
169456,6,"82482","558038"
169457,25,"16161P","558038"
169458,12,"84978","558038"
169459,12,"23301","558038"
169460,4,"23284","558038"
169461,12,"23198","558039"
169462,2,"23110","558039"
169463,12,"23037","558039"
169464,12,"22469","558039"
169465,2,"22423","558040"
169466,4,"23012","558040"
169467,4,"23013","558040"
169468,4,"23014","558040"
169469,8,"23292","558040"
169470,48,"23084","558040"
169471,24,"21401","558040"
169472,24,"21400","558040"
169473,24,"21403","558040"
169474,6,"21481","558041"
169475,6,"22273","558041"
169476,6,"22274","558041"
169477,4,"22749","558041"
169478,6,"22271","558041"
169479,12,"22147","558041"
169480,12,"22962","558041"
169481,12,"22961","558041"
169482,6,"22960","558041"
169483,12,"21693","558041"
169484,6,"21694","558041"
169485,12,"22469","558041"
169486,12,"23321","558041"
169487,24,"21391","558041"
169488,12,"35810A","558041"
169489,12,"21723","558041"
169490,12,"21944","558041"
169491,6,"22326","558042"
169492,6,"22328","558042"
169493,6,"22895","558042"
169494,12,"22025","558042"
169495,12,"21509","558042"
169496,10,"22382","558042"
169497,10,"23208","558042"
169498,12,"22554","558042"
169499,12,"22629","558042"
169500,4,"22729","558042"
169501,4,"22726","558042"
169502,4,"23245","558042"
169503,3,"22721","558042"
169504,12,"22717","558042"
169505,6,"22303","558042"
169506,6,"22302","558042"
169507,10,"20728","558043"
169508,10,"22383","558043"
169509,10,"22384","558043"
169510,4,"84997D","558043"
169511,4,"84997C","558043"
169512,36,"23310","558043"
169513,6,"22742","558043"
169514,10,"23199","558043"
169515,10,"22386","558043"
169516,24,"21122","558043"
169517,24,"21124","558043"
169518,48,"22956","558043"
169519,96,"22908","558043"
169520,36,"22303","558043"
169521,36,"22302","558043"
169522,36,"22185","558043"
169523,12,"22917","558043"
169524,12,"22916","558043"
169525,12,"22921","558043"
169526,12,"22920","558043"
169527,12,"22919","558043"
169528,12,"22918","558043"
169529,8,"71477","558043"
169530,16,"21136","558043"
169531,12,"85123A","558043"
169532,4,"22430","558043"
169533,8,"47566","558043"
169534,6,"23237","558044"
169535,12,"23197","558044"
169536,4,"23243","558044"
169537,10,"23206","558044"
169538,2,"22847","558044"
169539,12,"22993","558045"
169540,8,"23176","558045"
169541,12,"22969","558045"
169542,12,"23154","558045"
169543,48,"22343","558045"
169544,12,"22956","558045"
169545,48,"84077","558045"
169546,12,"23084","558045"
169547,2,"20749","558045"
169548,2,"20750","558045"
169549,36,"22961","558045"
169550,12,"22621","558045"
169551,8,"22367","558045"
169552,8,"21156","558045"
169553,4,"23254","558045"
169554,4,"23256","558045"
169555,10,"21936","558045"
169556,12,"22027","558045"
169557,12,"22028","558045"
169558,12,"22029","558045"
169559,12,"22814","558045"
169560,12,"22984","558045"
169561,12,"22906","558045"
169562,4,"23245","558045"
169563,24,"23307","558045"
169564,10,"85099B","558045"
169565,10,"20712","558045"
169566,10,"21929","558045"
169567,10,"22385","558045"
169568,20,"22386","558045"
169569,5,"16237","558049"
169570,1,"20755","558049"
169571,1,"20774","558049"
169572,1,"21788","558049"
169573,1,"22554","558049"
169574,1,"10133","558049"
169575,1,"20981","558049"
169576,3,"20984","558049"
169577,1,"23208","558049"
169578,1,"22328","558049"
169579,1,"22383","558049"
169580,1,"16046","558049"
169581,1,"22961","558049"
169582,1,"21787","558049"
169583,1,"90114","558049"
169584,2,"21381","558049"
169585,1,"22587","558049"
169586,1,"90098","558049"
169587,1,"22530","558049"
169588,1,"84692","558049"
169589,1,"21448","558049"
169590,1,"21931","558049"
169591,1,"22384","558049"
169592,1,"20725","558049"
169593,2,"21789","558049"
169594,1,"21380","558049"
169595,2,"21787","558049"
169596,1,"22557","558049"
169597,1,"23006","558049"
169598,25,"22051","558049"
169599,6,"16238","558049"
169600,6,"16237","558049"
169601,12,"16258A","558049"
169602,15,"21703","558049"
169603,4,"21726","558049"
169604,2,"21725","558049"
169605,2,"21724","558049"
169606,2,"21723","558049"
169607,24,"21830","558049"
169608,36,"23310","558049"
169609,36,"22609","558049"
169610,10,"20984","558049"
169611,20,"84199","558049"
169612,1,"21034","558049"
169613,12,"22554","558053"
169614,12,"22555","558053"
169615,3,"22111","558053"
169616,10,"22383","558053"
169617,10,"20728","558053"
169618,10,"20723","558053"
169619,6,"22433","558053"
169620,2,"22605","558053"
169621,4,"22605","558053"
169622,12,"21889","558053"
169623,10,"23206","558053"
169624,10,"22897","558053"
169625,6,"22303","558053"
169626,6,"22896","558053"
169627,2,"22691","558053"
169628,2,"48184","558053"
169629,2,"23284","558053"
169630,100,"22420","558054"
169631,12,"84946","558054"
169632,6,"23029","558054"
169633,8,"21794","558056"
169634,6,"82482","558056"
169635,24,"21390","558056"
169636,24,"22297","558056"
169637,10,"22079","558056"
169638,10,"22082","558056"
169639,12,"85123A","558056"
169640,48,"22151","558056"
169641,8,"22173","558056"
169642,12,"21389","558056"
169643,48,"22740","558063"
169644,20,"84536A","558057"
169645,2,"22604","558057"
169646,10,"21158","558057"
169647,10,"21159","558057"
169648,10,"21162","558057"
169649,20,"22384","558057"
169650,10,"22382","558057"
169651,10,"22383","558057"
169652,10,"22662","558057"
169653,10,"20728","558057"
169654,10,"20726","558057"
169655,20,"20725","558057"
169656,10,"20727","558057"
169657,8,"85123A","558057"
169658,4,"21733","558057"
169659,3,"21931","558057"
169660,4,"21155","558057"
169661,12,"21380","558057"
169662,2,"84032B","558057"
169663,5,"22113","558057"
169664,2,"84032A","558057"
169665,48,"21900","558057"
169666,48,"21899","558057"
169667,24,"22294","558057"
169668,6,"22464","558057"
169669,24,"22297","558057"
169670,12,"22296","558057"
169671,24,"21390","558057"
169672,12,"22295","558057"
169673,24,"21121","558057"
169674,24,"21122","558057"
169675,24,"21124","558057"
169676,2,"20749","558057"
169677,1,"20750","558057"
169678,6,"23029","558057"
169679,12,"22759","558057"
169680,6,"21755","558057"
169681,1,"22782","558057"
169682,2,"22120","558057"
169683,6,"23027","558058"
169684,6,"23029","558058"
169685,6,"23031","558058"
169686,12,"23037","558058"
169687,8,"23288","558058"
169688,8,"23285","558058"
169689,8,"23286","558058"
169690,6,"23083","558058"
169691,6,"23082","558058"
169692,8,"23093","558058"
169693,10,"23207","558058"
169694,6,"23240","558058"
169695,4,"23245","558058"
169696,12,"23300","558058"
169697,12,"23301","558058"
169698,9,"23298","558058"
169699,12,"21509","558058"
169700,12,"21507","558058"
169701,12,"21508","558058"
169702,12,"22024","558058"
169703,12,"22028","558058"
169704,12,"22037","558058"
169705,12,"22029","558058"
169706,12,"22714","558058"
169707,16,"84879","558058"
169708,12,"22771","558058"
169709,-1,"23243",C558059
169710,-2,"82600",C558059
169711,-1,"22988",C558060
169712,-1,"23245",C558061
169713,40,"22090","558062"
169714,36,"22427","558062"
169715,72,"84978","558062"
169716,72,"84970L","558062"
169717,72,"84970S","558062"
169718,48,"23163","558062"
169719,3,"23256","558063"
169720,9,"20971","558063"
169721,9,"22743","558063"
169722,12,"21703","558063"
169723,72,"21830","558063"
169724,24,"21504","558063"
169725,1,"84247K","558063"
169726,2,"84247N","558063"
169727,16,"21291","558063"
169728,6,"21679","558063"
169729,12,"21677","558063"
169730,25,"22711","558063"
169731,25,"21500","558063"
169732,25,"21498","558063"
169733,25,"21499","558063"
169734,1,"22925","558063"
169735,1,"22467","558063"
169736,25,"23230","558063"
169737,25,"16161P","558063"
169738,3,"20969","558063"
169739,3,"20970","558063"
169740,3,"85049C","558063"
169741,3,"85049D","558063"
169742,3,"22371","558063"
169743,3,"22274","558063"
169744,3,"22273","558063"
169745,6,"22271","558063"
169746,1,"23108","558063"
169747,1,"23080","558063"
169748,6,"22563","558063"
169749,2,"22964","558063"
169750,3,"84380","558063"
169751,6,"21358","558063"
169752,3,"84375","558063"
169753,48,"22741","558063"
169754,2,"21430","558063"
169755,6,"21060","558063"
169756,6,"21059","558063"
169757,4,"21061","558063"
169758,3,"21063","558063"
169759,3,"22665","558063"
169760,6,"20856","558063"
169761,6,"21051","558063"
169762,1,"85099F","558063"
169763,3,"84997C","558063"
169764,3,"84997D","558063"
169765,12,"21429","558063"
169766,20,"84947","558065"
169767,3,"21340","558065"
169768,6,"23044","558067"
169769,6,"23045","558067"
169770,12,"23083","558067"
169771,6,"22899","558067"
169772,32,"23124","558067"
169773,10,"22661","558067"
169774,12,"22906","558067"
169775,10,"20717","558067"
169776,10,"22355","558067"
169777,10,"20723","558067"
169778,10,"20719","558067"
169779,72,"21232","558067"
169780,10,"20724","558067"
169781,12,"22892","558067"
169782,6,"22667","558067"
169783,10,"23204","558067"
169784,20,"23206","558067"
169785,24,"22908","558067"
169786,6,"22905","558067"
169787,4,"22927","558067"
169788,4,"22846","558067"
169789,4,"22847","558067"
169790,10,"23207","558067"
169791,10,"22662","558067"
169792,10,"22383","558067"
169793,20,"22384","558067"
169794,10,"20727","558067"
169795,10,"20728","558067"
169796,20,"20726","558067"
169797,20,"20725","558067"
169798,24,"21080","558067"
169799,24,"21078","558067"
169800,5,"21936","558067"
169801,12,"23300","558067"
169802,48,"23267","558067"
169803,48,"23271","558067"
169804,4,"23245","558067"
169805,12,"23198","558069"
169806,12,"21210","558069"
169807,12,"23306","558069"
169808,12,"23197","558069"
169809,24,"22851","558070"
169810,6,"23028","558073"
169811,6,"23031","558073"
169812,6,"23035","558073"
169813,6,"22699","558073"
169814,6,"22697","558073"
169815,10,"21933","558073"
169816,12,"35810A","558073"
169817,16,"84596F","558073"
169818,16,"84596B","558073"
169819,2,"22692","558073"
169820,24,"23078","558073"
169821,12,"21544","558073"
169822,4,"23243","558073"
169823,4,"23245","558073"
169824,24,"23307","558073"
169825,24,"23309","558073"
169826,12,"22771","558073"
169827,10,"21931","558073"
169828,10,"20724","558073"
169829,10,"20723","558073"
169830,10,"23204","558073"
169831,32,"84755","558073"
169832,1,"22423","558073"
169833,10,"85099B","558073"
169834,20,"10133","558073"
169835,24,"20984","558073"
169836,3,"22720","558073"
169837,100,"85099F","558074"
169838,100,"21928","558074"
169839,100,"20724","558074"
169840,100,"22356","558074"
169841,100,"20728","558074"
169842,100,"23207","558074"
169843,100,"20727","558074"
169844,1,"22794","558075"
169845,24,"22805","558075"
169846,24,"22775","558075"
169847,6,"82486","558075"
169848,4,"82483","558075"
169849,2,"23112","558075"
169850,2,"23118","558075"
169851,5,"82494L","558075"
169852,2,"21535","558075"
169853,2,"23110","558075"
169854,6,"84792","558075"
169855,8,"84406B","558075"
169856,6,"82482","558075"
169857,1,"21735","558075"
169858,2,"22119","558075"
169859,2,"23094","558075"
169860,2,"23092","558075"
169861,3,"22766","558075"
169862,1,"22869","558075"
169863,1,"22870","558075"
169864,1,"22872","558075"
169865,2,"22423","558075"
169866,1,"22768","558075"
169867,8,"21340","558075"
169868,10,"23201","558076"
169869,12,"15056N","558076"
169870,24,"15056BL","558076"
169871,12,"23301","558076"
169872,12,"84828","558076"
169873,4,"23245","558076"
169874,12,"23238","558076"
169875,8,"21922","558076"
169876,4,"23338","558076"
169877,4,"23335","558076"
169878,12,"23014","558076"
169879,8,"23020","558076"
169880,12,"23012","558076"
169881,12,"23013","558076"
169882,8,"22606","558076"
169883,8,"22605","558076"
169884,8,"22607","558076"
169885,1,"22411","558076"
169886,1,"85099C","558076"
169887,1,"23202","558076"
169888,1,"21929","558076"
169889,48,"21917","558077"
169890,20,"20725","558077"
169891,36,"20972","558077"
169892,24,"20983","558077"
169893,24,"21504","558077"
169894,24,"21506","558077"
169895,24,"21673","558077"
169896,12,"21700","558077"
169897,30,"22355","558077"
169898,24,"22726","558077"
169899,12,"47590A","558077"
169900,12,"82600","558077"
169901,32,"85123A","558077"
169902,12,"22746","558077"
169903,12,"23251","558077"
169904,12,"23252","558077"
169905,24,"22431","558077"
169906,96,"22740","558077"
169907,48,"85230G","558077"
169908,48,"85230E","558077"
169909,12,"22667","558078"
169910,12,"22619","558079"
169911,2,"22622","558079"
169912,24,"23084","558079"
169913,4,"22635","558079"
169914,-1,"22847",C558080
169915,-1,"22840",C558080
169916,-3,"22838",C558081
169917,-2,"84945",C558082
169918,-8,"22430",C558082
169919,24,"21830","558083"
169920,2,"21219","558083"
169921,2,"21220","558083"
169922,1,"21175","558083"
169923,1,"21907","558083"
169924,1,"85152","558083"
169925,24,"23309","558083"
169926,3,"21828","558083"
169927,15,"22900","558083"
169928,10,"22902","558083"
169929,2,"23110","558084"
169930,12,"23212","558084"
169931,6,"23236","558084"
169932,6,"23234","558084"
169933,6,"23241","558084"
169934,24,"23307","558084"
169935,4,"79321","558084"
169936,6,"23084","558084"
169937,2,"23108","558084"
169938,12,"22650","558084"
169939,8,"23177","558084"
169940,8,"23194","558084"
169941,12,"21914","558084"
169942,6,"23229","558084"
169943,12,"22585","558084"
169944,25,"23233","558084"
169945,25,"23231","558084"
169946,4,"23048","558084"
169947,4,"23041","558084"
169948,12,"23148","558084"
169949,6,"85170B","558084"
169950,12,"22969","558084"
169951,12,"21544","558084"
169952,20,"22437","558084"
169953,24,"20984","558084"
169954,48,"22230","558084"
169955,16,"22269","558084"
169956,24,"85212","558084"
169957,12,"22595","558084"
169958,12,"22178","558084"
169959,108,"16259","558084"
169960,12,"22792","558084"
169961,24,"20996","558084"
169962,12,"22754","558084"
169963,12,"22755","558084"
169964,2,"20749","558085"
169965,8,"21242","558085"
169966,5,"21936","558085"
169967,30,"85099B","558085"
169968,20,"22411","558085"
169969,6,"23034","558085"
169970,12,"21673","558085"
169971,12,"23145","558085"
169972,2,"85066","558085"
169973,2,"23108","558085"
169974,2,"20750","558085"
169975,8,"21238","558085"
169976,10,"20725","558085"
169977,20,"85099C","558085"
169978,2,"22840","558085"
169979,12,"22771","558085"
169980,12,"22465","558085"
169981,6,"22457","558085"
169982,2,"22169","558085"
169983,1,"21907","558086"
169984,1,"21174","558086"
169985,1,"21908","558086"
169986,1,"21169","558086"
169987,1,"22117","558086"
169988,2,"21165","558086"
169989,1,"21171","558086"
169990,2,"82578","558086"
169991,3,"82580","558086"
169992,2,"82581","558086"
169993,1,"85152","558086"
169994,1,"82552","558086"
169995,2,"22625","558086"
169996,2,"82486","558086"
169997,1,"23112","558086"
169998,1,"22487","558086"
169999,1,"22171","558086"
170000,16,"21403","558086"
170001,1,"21876","558086"
170002,1,"21872","558086"
170003,2,"21868","558086"
170004,1,"22362","558086"
170005,1,"22360","558086"
170006,1,"22361","558086"
170007,1,"22364","558086"
170008,1,"22359","558086"
170009,1,"22363","558086"
170010,6,"23286","558086"
170011,1,"35004B","558086"
170012,1,"21896","558086"
170013,1,"22441","558086"
170014,6,"21745","558086"
170015,1,"23342","558086"
170016,6,"23147","558086"
170017,1,"84828","558086"
170018,12,"15036","558086"
170019,1,"85059","558086"
170020,1,"22434","558086"
170021,1,"22286","558086"
170022,1,"23252","558086"
170023,1,"23239","558086"
170024,4,"47574A","558086"
170025,1,"23242","558086"
170026,2,"21990","558086"
170027,1,"22287","558086"
170028,2,"84536A","558086"
170029,8,"22467","558086"
170030,2,"23244","558086"
170031,12,"85212","558087"
170032,1,"21713","558087"
170033,6,"22268","558087"
170034,3,"20735","558087"
170035,3,"21884","558087"
170036,3,"21880","558087"
170037,6,"21722","558087"
170038,6,"21724","558087"
170039,6,"21725","558087"
170040,6,"21726","558087"
170041,3,"23308","558087"
170042,3,"20733","558087"
170043,6,"21675","558087"
170044,6,"21676","558087"
170045,3,"21121","558087"
170046,2,"21122","558087"
