"invoice_product_id","quantity","stockcode","invoiceno"
13914,6,"21481","560576"
13915,12,"21868","560577"
13917,2,"20685","560579"
13918,2,"48188","560580"
13919,12,"21876","560581"
13920,8,"84879","560582"
13922,12,"22149","560584"
13923,4,"22570",C560585
13924,4,"22568","560586"
13925,12,"85049A","560587"
13926,8,"22940",C560588
13927,12,"21790",C560589
13928,6,"22273","560590"
13930,4,"22751","560592"
13931,6,"22450","560595"
13932,4,"22749","560596"
13933,4,"20969","560597"
13934,12,"22585","560598"
13935,24,"22866","560599"
13937,8,"84029G","560601"
13938,12,"22147","560602"
13939,12,"84375","560603"
13940,12,"84050","560604"
13941,6,"22470","560605"
13942,6,"22667","560606"
13943,6,"22131","560607"
13944,6,"22326",C560608
13945,6,"22328","560634"
13946,24,"84992","560635"
13947,12,"22551","560640"
13948,10,"22382","560641"
13949,10,"20727","560642"
13950,12,"22867",C560643
13951,12,"22633","560644"
13952,12,"22866",C560645
13953,4,"22114","560646"
13954,6,"21485",C560647
13955,3,"22112","560648"
13956,10,"47559B",C560649
13957,10,"22383","560650"
13959,12,"37370",C560652
13960,-50,"21488",C560653
13961,2,"21733",C560654
13963,3,"22633","560686"
13964,2,"22834",C560687
13965,5,"22867","560688"
13966,4,"22114","560689"
13967,2,"22835","560690"
13968,2,"84836","560691"
13969,3,"22561","560692"
13970,3,"21889","560693"
13971,2,"85049C","560694"
13972,2,"22077","560695"
13973,4,"85049E","560696"
13974,3,"22141","560697"
13975,3,"22469","560698"
13976,2,"22569",C560699
13977,2,"22570","560700"
13978,2,"22568","560701"
13979,4,"22114","560710"
13980,6,"21485","560711"
13981,4,"22837","560712"
13982,4,"22113","560713"
13983,3,"22111","560714"
13984,12,"22110","560715"
13985,12,"22558","560716"
13987,4,"22750","560718"
13989,10,"20725","560720"
13990,10,"22383","560721"
13992,24,"22418","560723"
13993,6,"22745","560724"
13994,6,"22748","560725"
13995,6,"22747","560726"
13996,24,"22531","560727"
13997,3,POST,"560728"
13998,9,"22654","560729"
14000,4,"22423","560731"
14002,6,"22699",C560733
14004,6,"22745",C560735
14005,3,"22427","560736"
14007,24,"22594","560742"
14008,12,"22595","560754"
14013,100,"22381","560776"
14018,12,"22890","560781"
14019,32,"85123A","560782"
14020,24,"21259","560783"
14021,6,"21843","560790"
14022,24,"84970S","560791"
14023,4,"21527","560792"
14024,8,"21258","560805"
14025,24,"84949","560807"
14028,40,"22470","560820"
14032,4,"85064","560824"
14034,4,"22191","560826"
14035,48,"22457","560827"
14036,80,"22469","560828"
14037,2,"22624","560829"
14040,12,"82482",C560832
14041,80,"22086","560833"
14042,48,"71477","560834"
14043,24,"22198","560839"
14044,6,"22960","560841"
14045,24,"22961",C560842
14046,12,"21914","560843"
14047,24,"21915","560844"
14048,24,"21918","560845"
14049,12,"22564","560853"
14050,48,"84077","560854"
14051,10,"22735",C560855
14052,10,"22736","560856"
14054,10,"22738","560858"
14055,10,"22739","560859"
14056,24,"22909",C560860
14057,40,"22910","560861"
14058,24,"22952","560862"
14059,24,"21592","560863"
14060,12,"22551","560864"
14062,12,"22556",C560866
14064,96,"22834","560868"
14065,192,"22867",C560869
14066,6,"21733","560870"
14067,12,"22645","560871"
14068,6,"22804","560872"
14069,6,"22810","560873"
14070,12,"21355",C560874
14071,6,"85123A","560875"
14072,2,"22968","560876"
14073,2,"21109",C560877
14074,9,"21108","560878"
14075,-1,"21527","560879"
14077,-2,"22726","560881"
14078,1,"85064","560882"
14079,1,"84832","560883"
14080,2,"84692","560884"
14081,3,"48184","560885"
14082,1,"48111","560886"
14083,1,"22697","560887"
14088,2,"22686","560892"
14090,3,"22676","560894"
14091,1,"22625","560895"
14092,3,"22624","560896"
14093,1,"22619","560897"
14095,3,"22524",C560899
14097,2,"22501","560901"
14098,1,"22476",C560902
14099,1,"22473",C560903
14100,1,"22474",C560904
14101,1,"22472",C560905
14102,1,"22514","560906"
14104,1,"22432","560908"
14105,3,"22428",C560909
14106,1,"22427",C560910
14107,1,"22376","560911"
14108,1,"22375",C560912
14109,1,"22372","560913"
14110,5,"22371","560914"
14111,1,"22620","560915"
14112,1,"22624","560916"
14113,1,"22109","560917"
14114,1,"22367","560918"
14115,1,"22366","560919"
14116,1,"22364","560920"
14118,1,"22360","560922"
14120,1,"22359","560924"
14123,1,"22327","560927"
14124,1,"21116","560928"
14125,2,"22202","560929"
14126,1,"22550","560930"
14127,1,"21912","560931"
14128,1,"21891",C560932
14129,1,"21559","560934"
14130,2,"21531","560937"
14135,12,"22966","560942"
14136,6,"22423","560972"
14137,12,"21704","560974"
14138,3,"22623","560975"
14139,2,"22622","560976"
14140,24,"22633","560977"
14141,10,"21114","560978"
14142,12,"22632","560979"
14143,12,"22961","560980"
14145,12,"22295",C560987
14146,2,"22829","560988"
14147,1,"90178A","560989"
14148,1,"21864",C560990
14149,1,"21916","560991"
14150,1,"21866","560992"
14152,1,"21327","560994"
14155,1,"21867","560997"
14156,1,"22438","560998"
14159,2,"22940","561001"
14161,1,"22499","561003"
14162,2,"22360","561004"
14163,1,"21174","561005"
14164,1,"22727","561006"
14165,48,"22816","561007"
14166,24,"22818","561008"
14167,22,"20828","561009"
14168,1,"22371","561010"
14169,1,"21577",C561011
14173,1,"22943",C561017
14174,1,"22191",C561018
14175,1,"21034",C561019
14176,-1,BANK CHARGES,"561020"
14178,64,"84879","561022"
14179,12,"22087","561023"
14180,144,"22585","561024"
14181,24,"21900","561025"
14182,24,"21901","561026"
14183,40,"21930","561027"
14184,50,"21929","561028"
14185,20,"20712","561029"
14186,20,"21928","561030"
14187,50,"22411","561031"
14188,40,"85099C","561032"
14189,20,"20718","561033"
14190,20,"20717","561034"
14191,20,"20727","561035"
14196,4,"84968C","561040"
14198,4,"22846","561042"
14199,4,"22847","561043"
14200,20,"47559B","561044"
14201,12,"22244","561045"
14203,4,"22200","561047"
14204,12,"21035","561048"
14205,4,"22203","561049"
14206,4,"22202","561050"
14207,12,"21731","561051"
14208,2,"22624","561052"
14209,24,"21789","561053"
14210,6,"21452","561054"
14211,12,"21949","561055"
14212,5,POST,"561056"
14214,2,"21586","561058"
14215,2,"82483",C561059
14216,5,"22227","561060"
14217,1,"22626",C561061
14218,3,"72807B","561062"
14220,1,"21479","561064"
14221,1,"84692","561065"
14223,1,"84029G","561067"
14224,1,"21481","561068"
14226,3,"20751","561070"
14227,1,"21428","561071"
14228,2,"21929","561072"
14229,1,"18098C","561073"
14230,2,"22422","561074"
14231,1,"21216","561075"
14232,1,"22666","561076"
14233,5,"22197","561077"
14237,-1,D,"561081"
14238,6,"22904","561082"
14239,6,"18097C",C561083
14240,4,"22725","561084"
14241,4,"22730","561085"
14243,12,"22632","561087"
14244,4,"84029E","561088"
14245,4,"22837","561089"
14248,6,"22112","561092"
14249,6,"22111","561093"
14250,4,"22468","561094"
14251,4,"22179","561095"
14252,2,"22618","561096"
14254,1,"22988","561098"
14255,7,"84879","561099"
14256,6,"21143","561100"
14257,6,"22294","561101"
14258,3,"21586","561102"
14260,1,"48187","561105"
14261,18,"84947",C561104
14262,18,"84946","561106"
14265,-1,"22065","561109"
14267,-1,"22654","561111"
14268,-1,"85123A","561112"
14269,-1,"22665","561113"
14270,-1,"22197","561114"
14271,-4,"22659","561115"
14272,-1,"22169","561116"
14273,-1,"21843",C561117
14274,-2,"22423","561118"
14275,-1,"84050","561119"
14276,-1,"22198","561120"
14277,3,"21485","561125"
14278,4,"22835","561128"
14279,12,"21143","561132"
14280,8,"22158","561147"
14281,36,"22633","561170"
14282,12,"22419","561189"
14283,24,"21212","561190"
14284,24,"22178","561191"
14286,12,"21651","561193"
14287,12,"84970L","561194"
14289,12,"21733","561196"
14290,12,"22470","561197"
14291,6,"22694","561199"
14292,24,"84991",C561198
14295,2,"21527","561202"
14296,2,"21528","561203"
14297,24,"21843","561204"
14298,4,"22429","561205"
14299,12,"22551","561206"
14300,12,"22557","561207"
14301,12,"22555","561208"
14304,2,"20749",C561211
14306,10,"22524",C561212
14307,6,"22515","561216"
14310,12,"82552","561219"
14311,12,"20750","561220"
14312,24,"21212","561221"
14313,12,"21210","561222"
14314,48,"22567","561223"
14315,48,"22558","561224"
14316,6,"21155",C561225
14317,6,"22061","561226"
14318,8,"37446",C561227
14319,6,"37449","561228"
14320,6,"22519",C561229
14321,6,"21754",C561230
14322,4,"20969","561231"
14323,4,"20967",C561232
14324,4,"22570",C561233
14325,4,"22568",C561234
14326,4,"22569","561236"
14327,12,"20971",C561235
14328,12,"84880",C561237
14329,3,"82484",C561238
14331,8,"84879",C561240
14332,8,"21136","561241"
14333,12,"22185","561242"
14335,24,"71477","561244"
14337,7,"21466","561246"
14338,4,"21470","561247"
14339,4,"22423","561248"
14348,8,"21733","561257"
14349,6,"85038","561258"
14350,19,"85123A","561259"
14352,6,"22589","561280"
14354,9,"22469","561284"
14355,48,"21811","561288"
14356,24,"22589","561295"
14357,36,"21818","561314"
14358,2,"21407",C561319
14359,2,"22508","561320"
14360,4,"21411","561321"
14361,3,"22470","561322"
14363,8,"22077","561324"
14364,6,"22086","561325"
14367,4,"22065",C561328
14368,6,"22810","561329"
14369,8,"22158","561330"
14370,4,"22637","561331"
14371,6,"22809","561332"
14373,9,"72741","561334"
14374,4,"21452","561352"
14375,3,"21755","561353"
14377,2,"22121","561355"
14378,2,"22118","561356"
14379,4,"22186",C561358
14380,4,"22909","561359"
14381,6,"85123A","561360"
14384,4,"22900","561363"
14387,6,"21479","561366"
14389,2,"22659","561368"
14391,3,"22738",C561370
14394,4,"85099B","561378"
14395,5,"22386",C561379
14396,12,"84949",C561380
14397,16,"84879","561381"
14398,8,"22575","561382"
14400,2,"22572","561384"
14401,5,"22571","561385"
14402,2,"22457","561386"
14403,3,"22185","561387"
14404,2,"22458","561388"
14405,2,"22459","561389"
14406,8,"22578","561390"
14407,8,"22577","561391"
14409,5,"85114B","561393"
14410,1,"22554","561394"
14411,1,"22423","561395"
14412,24,"22816","561396"
14413,10,"22910","561397"
14414,5,"20973","561398"
14415,5,"20975","561399"
14416,2,"22508","561430"
14417,1,"22696","561453"
14418,2,"22695","561455"
14419,2,"22470","561462"
14420,4,"21592","561463"
14421,8,"21591",C561464
14422,5,"22078","561465"
14423,5,"22082","561466"
14424,2,"48138","561467"
14425,1,"48187","561468"
14426,1,"20685",C561469
14427,1,"48185","561470"
14428,3,"21868","561471"
14429,1,"22443","561472"
14430,12,"35961","561473"
14431,15,"22086","561474"
14442,1,"22442","561485"
14445,36,"22865","561488"
14459,48,"71477","561502"
14464,16,"22158","561507"
14465,4,"22113","561508"
14467,-1,M,C561510
14468,2,"22729","561511"
14469,3,"22726","561512"
14471,2,"22728","561514"
14474,10,"22865","561517"
14475,14,"22834","561518"
14476,34,"22633","561519"
14477,7,"22632","561520"
14478,8,"22866","561521"
14479,18,"22867","561522"
14485,1,"84406B","561528"
14486,2,"20679","561529"
14488,2,"22243","561531"
14489,1,"21931","561532"
14490,1,"20713","561533"
14491,1,"21033","561534"
14492,1,"21928","561535"
14494,1,"21930","561537"
14499,4,"48138","561542"
14501,5,"48185","561544"
14506,4,"20969","561570"
14507,24,"21833","561583"
14508,10,"85099B","561584"
14509,2,"21621","561585"
14511,8,"84029G",C561587
14512,120,"84347",C561588
14513,192,"71459",C561589
14514,20,"48187",C561590
14515,64,"22629",C561591
14516,24,"22585","561592"
14517,24,"22545","561593"
14518,24,"22544","561595"
14519,24,"22536",C561594
14520,24,"22529",C561596
14521,36,"22467","561597"
14522,12,"22453",C561598
14523,80,"22423","561599"
14524,144,"22075","561600"
14525,48,"21212","561601"
14526,20,"20685","561602"
14528,32,"85123A",C561604
14529,24,"84970S","561605"
14530,24,"21915",C561606
14531,12,"46000S","561607"
14532,8,"21622",C561608
14534,12,"84970L","561610"
14535,6,"21012","561611"
14536,12,"22792",C561612
14537,4,"84912B",C561613
14538,8,"84029E","561614"
14539,12,"84946","561615"
14540,12,"22791","561616"
14541,3,"22385","561617"
14542,2,"85099F","561618"
14543,3,"22663",C561619
14544,2,"20713",C561620
14545,12,"22962",C561621
14546,1,"22961",C561622
14547,1,"85049A",C561623
14548,1,"84375","561624"
14549,2,"79144B","561625"
14550,1,"22434","561626"
14552,1,"22440",C561628
14553,4,"84029E","561629"
14554,12,"22616","561630"
14555,1,"22111","561631"
14556,1,"21064","561632"
14557,1,"22381","561633"
14558,12,"84945","561634"
14559,24,"22481","561635"
14561,2,"85174","561637"
14562,1,"22867","561638"
14565,2,"85014B","561641"
14566,2,"15056N","561642"
14567,2,"15056BL","561643"
14568,2,"22659","561644"
14569,2,"22439","561645"
14570,2,"22900","561646"
14571,1,"22911","561647"
14572,1,"22745","561648"
14573,1,"22746",C561649
14574,1,"22748","561650"
14577,3,"22438","561653"
14578,1,"22845","561654"
14579,1,"84968C","561655"
14583,4,"84969","561659"
14585,3,"22942","561661"
14586,3,"22941","561662"
14588,5,"22739","561664"
14593,1,"22385","561669"
14595,4,"22909","561671"
14596,2,"22907","561672"
14599,1,"22144","561675"
14600,5,"22082","561676"
14601,1,"21744","561677"
14602,6,"22130","561678"
14603,12,"84947","561679"
14604,7,"22800","561680"
14605,8,"21314",C561681
14606,4,"22798",C561682
14607,12,"22791","561683"
14608,30,"22945",C561684
14610,5,"22731","561686"
14611,4,"22733","561687"
14612,5,"22737","561688"
14614,12,"72799E","561690"
14616,12,"72800E","561692"
14618,2,"21826","561694"
14620,3,"21826","561696"
14621,1,"85099F","561697"
14623,1,"84991","561699"
14625,1,"84992","561701"
14626,1,"22951","561702"
14627,1,"22752","561704"
14631,1,"21380","561707"
14632,1,"22553","561708"
14633,1,"22068","561709"
14634,1,"21709","561710"
14636,1,"22554","561712"
14638,1,"20982","561714"
14639,3,"21817","561715"
14640,1,"21820","561719"
14641,1,"85035A",C561725
14642,1,"22666","561732"
14643,2,"21098","561743"
14644,1,"22443","561750"
14645,6,"20839","561773"
14646,1,"22139","561774"
14648,1,"21064",C561793
14650,2,"85127","561795"
14651,1,"21034","561796"
14652,1,"84029E","561797"
14653,1,"21479","561798"
14654,1,"22276","561799"
14655,1,"21327","561800"
14656,1,"21329","561801"
14657,2,"21328","561802"
14658,4,"21326","561803"
14659,1,"21563","561804"
14661,2,"22659","561806"
14662,1,"21930","561807"
14663,1,"21367","561808"
14664,2,"22482","561809"
14665,1,"85014A","561811"
14666,2,"20798",C561810
14668,2,"72800E","561813"
14669,9,"72741","561814"
14670,12,"22348","561815"
14671,4,"22113","561816"
14672,4,"22835","561817"
14673,4,"22114","561818"
14674,3,"22112","561819"
14676,4,"22375","561857"
14677,12,"71477","561858"
14678,36,"22492","561859"
14679,12,"22771","561860"
14680,12,"22772","561861"
14681,12,"22773","561862"
14682,12,"22774","561863"
14683,12,"22775","561864"
14684,12,"22805","561865"
14685,4,"22725","561866"
14686,4,"22726","561867"
14687,4,"22727","561868"
14688,4,"22728","561869"
14689,4,"22729","561870"
14690,6,"22212","561871"
14693,12,"22195","561874"
14694,6,"84969","561875"
14695,6,"84997C","561876"
14696,6,"84997B","561877"
14697,6,"84997D","561878"
14698,12,"22494","561879"
14699,4,"22497","561880"
14700,3,"85232D","561881"
14701,6,"21064","561882"
14702,12,"21731","561883"
14703,24,"84558A","561884"
14704,12,"20780","561885"
14706,24,"85049A","561887"
14707,40,"22086","561888"
14708,40,"22910","561889"
14710,24,"21916","561891"
14712,12,"85049C","561893"
14713,12,"85049D","561894"
14714,12,"85049G","561895"
14715,48,"21586","561896"
14716,48,"21587","561897"
14717,96,"22178","561898"
14718,6,"22149","561899"
14719,12,"20972","561900"
14720,1,"21843","561901"
14721,2,"85066","561902"
14722,3,"21755","561903"
14723,24,"22444","561904"
14724,6,"20682","561905"
14725,24,"22299","561906"
14726,24,"22834","561907"
14727,24,"22867","561908"
14728,12,"21908","561909"
14729,12,"21175","561910"
14730,12,"84945","561911"
14731,6,"22804","561912"
14733,9,"72741","561914"
14735,12,"21773","561916"
14736,6,"22149","561917"
14741,8,"22189","561922"
14742,24,"21212","561923"
14744,24,"22444","561925"
14745,12,"21889","561926"
14747,12,"21915","561928"
14748,2,"85064","561933"
14749,12,"20971","561936"
14750,2,"22768","561952"
14751,4,"22776","561955"
14752,12,"22961","561967"
14755,1,"22139","561969"
14756,1,"22752","561995"
14757,1,"85049A","562002"
14758,1,"22733","562011"
14761,4,"21804",C562016
14762,4,"22867","562017"
14763,6,"21688","562018"
14764,2,"21733","562019"
14765,1,"22470",C562020
14766,12,"84836","562021"
14767,1,"22118",C562022
14768,1,"82486","562023"
14770,2,"22139","562025"
14771,5,"22835","562029"
14773,2,"22508","562031"
14774,5,"22114","562032"
14775,5,"22112","562033"
14776,3,"22113","562034"
14777,5,"48138","562035"
14778,18,"22086","562036"
14779,12,"21494","562037"
14780,16,"22637","562038"
14781,4,"84352","562039"
14782,12,"22822","562040"
14783,1,"22835",C562041
14784,1,"85034A","562042"
14786,1,"22110","562044"
14787,5,"10002","562045"
14788,5,"10135","562046"
14790,2,"15056BL",C562048
14791,1,"15060B","562049"
14796,6,"16236","562085"
14798,4,"16238","562087"
14799,3,"17003","562088"
14800,2,"17012B","562092"
14801,1,"17012C","562093"
14802,3,"17012E","562094"
14803,1,"17012F","562095"
14804,1,"17129F","562096"
14805,1,"18097C",C562097
14806,1,"20653","562098"
14807,1,"20665","562099"
14808,2,"20669","562100"
14809,1,"20674","562101"
14810,1,"20675","562102"
14811,2,"20677","562103"
14813,2,"20713","562105"
14814,1,"20717","562106"
14815,5,"20719","562107"
14816,1,"20723","562108"
14817,1,"20725","562109"
14818,2,"20726",C562110
14819,1,"20727",C562111
14820,1,"20733","562112"
14823,3,"20754",C562115
14825,1,"20772",C562117
14828,2,"20839","562120"
14829,1,"20866",C562121
14830,2,"20867",C562122
14831,1,"20886","562123"
14833,1,"20902","562125"
14834,4,"20914",C562126
14835,1,"20956","562127"
14836,4,"20966","562128"
14837,1,"20971","562129"
14838,6,"20972","562130"
14839,3,"20973","562131"
14840,2,"20975","562132"
14841,1,"20981","562133"
14844,2,"21002","562136"
14845,1,"21041","562137"
14846,1,"21064","562138"
14847,1,"21065",C562139
14848,1,"21068","562140"
14849,2,"21069","562141"
14850,15,"21098",C562142
14851,1,"21107","562143"
14852,3,"21108",C562144
14853,1,"21114","562145"
14854,1,"21136","562146"
14855,1,"21147",C562147
14856,2,"21161","562148"
14858,3,"21174",C562149
14859,1,"21175",C562151
14860,5,"21191","562152"
14861,2,"21192","562153"
14862,6,"21212",C562154
14863,2,"21213","562155"
14866,8,"21231","562158"
14867,6,"21232",C562159
14868,1,"21238",C562160
14870,5,"21262","562162"
14873,1,"21281","562166"
14874,3,"21313","562173"
14875,7,"21314",C562185
14877,1,"21327","562199"
14878,2,"21328","562200"
14879,1,"21352","562201"
14880,1,"21355","562202"
14881,2,"21356","562203"
14882,1,"21380","562204"
14884,1,"21407",C562206
14886,1,"21415","562208"
14887,5,"21429","562209"
14888,1,"21439","562210"
14889,1,"21441","562211"
14891,3,"21481","562213"
14892,1,"21484","562214"
14894,1,"21509","562216"
14895,1,"21524","562217"
14896,1,"21544","562218"
14897,1,"21559","562219"
14901,1,"21641",C562223
14902,3,"21648","562224"
14904,2,"21671","562233"
14906,3,"21704","562256"
14907,2,"21705","562257"
14908,1,"21721","562258"
14910,1,"21731","562260"
14911,1,"21741","562261"
14912,2,"21744","562262"
14913,1,"21754","562263"
14915,2,"21773",C562267
14916,2,"21774","562269"
14917,1,"21775","562270"
14918,3,"21786","562271"
14919,2,"21787","562272"
14920,4,"21790","562273"
14921,2,"21791","562274"
14922,22,"21801","562275"
14923,33,"21802","562276"
14924,16,"21803","562277"
14927,3,"21815",C562280
14928,2,"21821",C562281
14929,2,"21826","562282"
14931,1,"21832","562284"
14932,6,"21833","562285"
14933,7,"21846","562286"
14934,4,"21849","562287"
14935,3,"21850","562290"
14936,2,"21851","562313"
14938,2,"21868","562339"
14939,1,"21870","562340"
14940,1,"21877","562341"
14941,1,"21888","562342"
14942,1,"21889","562343"
14943,1,"21891","562344"
14944,6,"21892","562345"
14945,2,"21894","562346"
14946,1,"21899","562347"
14947,1,"21900","562348"
14948,1,"21901","562349"
14950,2,"21906","562351"
14952,1,"21913","562353"
14953,1,"21914","562354"
14954,3,"21915","562355"
14955,1,"21918","562365"
14956,1,"21928","562366"
14957,3,"21931",C562367
14958,3,"21934","562368"
14959,4,"21935","562369"
14962,1,"21942","562372"
14964,2,"21945","562374"
14966,1,"21949","562376"
14967,1,"21955","562377"
14968,1,"21967","562378"
14969,2,"21975","562379"
14970,1,"21977","562380"
14971,1,"21980","562381"
14977,8,"21992","562387"
14978,2,"21993","562388"
14979,1,"22027","562389"
14982,2,"22075","562392"
14983,1,"22076","562393"
14984,2,"22077","562416"
14986,3,"22084","562418"
14987,15,"22086","562419"
14989,1,"22091","562421"
14990,1,"22095","562422"
14991,1,"22100",C562423
14993,2,"22107",C562425
14995,5,"22109","562427"
14996,3,"22110","562428"
14997,3,"22111","562429"
14998,1,"22113","562430"
14999,4,"22114","562431"
15000,1,"22121","562432"
15002,1,"22130","562434"
15004,1,"22133","562436"
15005,3,"22135","562437"
15006,1,"22142",C562438
15007,2,"22144","562439"
15008,2,"22147","562440"
15009,2,"22149","562441"
15010,1,"22150","562442"
15011,1,"22153","562443"
15012,4,"22155","562444"
15013,7,"22161","562445"
15014,4,"22162","562446"
15015,3,"22165","562447"
15016,4,"22174","562448"
15017,1,"22175","562449"
15018,9,"22178","562450"
15019,1,"22183","562451"
15020,3,"22184","562452"
15021,1,"22189","562453"
15022,2,"22190","562454"
15023,2,"22195","562455"
15024,1,"22196","562456"
15025,11,"22197","562457"
15026,6,"22198","562458"
15027,1,"22203","562459"
15028,1,"22207","562460"
15029,3,"22212","562461"
15030,6,"22246","562462"
15033,1,"22271","562465"
15034,1,"22272","562466"
15035,1,"22276","562467"
15038,1,"22294",C562514
15039,3,"22299",C562515
15040,1,"22308","562516"
15041,3,"22309","562517"
15042,2,"22311","562518"
15043,1,"22312","562519"
15045,1,"22326","562521"
15046,1,"22333",C562522
15047,2,"22335","562523"
15048,2,"22336","562524"
15050,1,"22342","562526"
15051,3,"22348","562527"
15052,3,"22355","562528"
15053,1,"22359","562529"
15055,1,"22364","562531"
15056,1,"22365","562532"
15057,1,"22375","562533"
15058,4,"22379","562534"
15059,1,"22380","562535"
15061,1,"22384","562537"
15062,1,"22393","562538"
15063,1,"22413","562539"
15064,2,"22418","562540"
15065,5,"22419","562541"
15066,1,"22420","562542"
15067,1,"22421","562543"
15069,4,"22423","562545"
15073,5,"22444","562549"
15074,3,"22457","562550"
15076,2,"22464","562552"
15078,1,"22467","562555"
15079,5,"22469","562558"
15080,1,"22471",C562559
15081,2,"22473","562560"
15082,1,"22476",C562561
15083,1,"22494","562562"
15084,1,"22497","562563"
15085,1,"22502","562564"
15086,2,"22505","562565"
15087,1,"22508","562566"
15088,1,"22519","562567"
15089,3,"22530","562568"
15090,8,"22531","562569"
15092,1,"22534","562571"
15094,1,"22536","562573"
15095,1,"22537","562574"
15096,4,"22539","562575"
15097,1,"22543","562576"
15098,1,"22544",C562577
15099,2,"22545","562578"
15100,1,"22549","562579"
15101,2,"22550","562580"
15102,1,"22551","562581"
15103,2,"22553",C562582
15104,4,"22554","562583"
15105,1,"22558","562584"
15106,12,"22567","562585"
15107,1,"22568","562586"
15108,2,"22570","562587"
15110,1,"22572","562589"
15111,4,"22573","562590"
15112,2,"22574","562591"
15113,1,"22579","562592"
15114,2,"22581","562593"
15115,2,"22584",C562594
15116,1,"22586","562595"
15117,5,"22588","562596"
15118,1,"22592",C562597
15119,3,"22593","562598"
15120,1,"22594","562599"
15121,3,"22595","562600"
15122,3,"22601",C562601
15123,1,"22603","562602"
15125,1,"22610","562604"
15126,2,"22614","562605"
15127,1,"22615","562606"
15128,2,"22616","562607"
15129,3,"22620","562608"
15130,2,"22621","562609"
15131,1,"22622","562610"
15132,2,"22623","562611"
15133,2,"22624","562612"
15134,1,"22629",C562613
15135,1,"22630","562614"
15136,1,"22631","562615"
15137,1,"22632","562616"
15139,1,"22645",C562618
15140,1,"22646","562619"
15141,8,"22651",C562620
15142,1,"22654","562621"
15143,2,"22659",C562622
15144,1,"22665",C562623
15145,3,"22666",C562647
15146,1,"22669",C562648
15147,3,"22676","562649"
15149,1,"22678",C562651
15153,2,"22686",C562661
15154,3,"22694","562670"
15155,3,"22697","562680"
15156,1,"22699","562688"
15157,1,"22712",C562687
15159,1,"22725","562708"
15160,1,"22726",C562709
15161,1,"22728","562710"
15162,1,"22729","562711"
15164,1,"22735","562713"
15167,5,"22740","562716"
15169,1,"22742","562718"
15170,1,"22745","562719"
15171,1,"22746","562720"
15172,2,"22751","562721"
15173,1,"22753","562722"
15174,2,"22754","562725"
15175,2,"22755",C562726
15176,2,"22759","562727"
15177,5,"22771",C562728
15178,6,"22773","562729"
15179,1,"22784","562730"
15181,5,"22791","562733"
15182,1,"22792","562767"
15183,1,"22795","562768"
15184,1,"22798","562769"
15185,1,"22800","562770"
15186,4,"22805","562771"
15187,1,"22807","562772"
15189,3,"22812","562774"
15190,2,"22815","562775"
15191,2,"22816","562776"
15193,4,"22834","562778"
15194,4,"22835","562779"
15195,2,"22837","562780"
15196,1,"22840","562781"
15197,1,"22846","562782"
15198,2,"22851","562783"
15199,1,"22855","562784"
15201,12,"22866",C562786
15202,13,"22867","562787"
15207,2,"22898","562792"
15208,3,"22899",C562793
15209,2,"22900",C562794
15210,1,"22902",C562795
15211,4,"22904",C562796
15212,1,"22906",C562797
15214,10,"22909",C562799
15215,11,"22910",C562800
15216,1,"22912",C562801
15218,1,"22940",C562803
15219,2,"22942","562804"
15221,2,"22951","562806"
15222,6,"22952","562807"
15223,1,"22956",C562808
15224,8,"22960","562809"
15225,8,"22961","562810"
15226,1,"22962",C562811
15227,1,"22963","562812"
15228,1,"22966","562838"
15229,3,"22968","562839"
15230,5,"22969","562840"
15231,1,"22974","562841"
15232,2,"22975","562842"
15234,1,"22983","562844"
15235,3,"22988",C562845
15243,9,"35957","562853"
15244,2,"35961","562854"
15246,1,"37370",C562876
15247,3,"37450","562878"
15250,2,"46776B","562881"
15252,1,"47559B","562883"
15254,1,"47580","562885"
15255,7,"47591B","562886"
15256,1,"47591D",C562887
15257,1,"48129","562888"
15258,1,"48184",C562889
15259,3,"48185","562890"
15260,5,"70006","562891"
15261,3,"70007","562892"
15265,2,"72800E","562907"
15266,3,"72807A","562908"
15267,1,"72807B",C562909
15268,1,"72807C",C562910
15269,3,"72817",C562911
15271,1,"79066K","562913"
15272,2,"79144B","562914"
15276,1,"82482","562918"
15277,1,"82551","562919"
15278,1,"82567","562920"
15279,2,"82578",C562921
15280,1,"82583","562922"
15281,1,"82613B","562923"
15282,1,"82613D","562924"
15283,3,"84006","562925"
15284,1,"84029E","562926"
15285,7,"84029G","562928"
15286,2,"84030E","562929"
15287,5,"84031A","562930"
15288,1,"84031B","562931"
15289,6,"84032A","562932"
15292,7,"84347","562935"
15295,3,"84378",C562938
15296,6,"84380","562939"
15297,2,"84459B","562940"
15298,1,"84534B","562941"
15299,1,"84535B","562942"
15300,5,"84536A",C562943
15301,3,"84536B","562944"
15306,1,"84596E","562949"
15309,2,"84625C",C562952
15310,6,"84659A",C562953
15311,2,"84692",C562954
15313,1,"84754",C562956
15314,2,"84828",C562957
15315,4,"84832",C562958
15316,3,"84912B",C562959
15317,2,"84913A","562960"
15318,3,"84913B",C562961
15319,1,"84923",C562962
15320,6,"84945","562963"
15321,54,"84946","562964"
15322,1,"84949","562965"
15323,6,"84950","562966"
15325,2,"84970L","562968"
15326,3,"84970S",C562969
15328,2,"84991","562980"
15329,1,"84992","562984"
15330,4,"84997D",C562992
15331,1,"85014B","562999"
