"invoiceno","invoicedate","customer_id","employee_id"
"565410",2011-09-02 14:42:00.000,14178,18
"565411",2011-09-02 14:56:00.000,17091,55
"565412",2011-09-02 14:56:00.000,17091,52
"565413",2011-09-02 15:05:00.000,17090,9
"565414",2011-09-02 15:12:00.000,18087,18
"565415",2011-09-02 15:17:00.000,14415,56
"565416",2011-09-02 15:20:00.000,14463,18
"565417",2011-09-02 15:23:00.000,16173,18
"565418",2011-09-02 15:45:00.000,14096,36
"565419",2011-09-02 15:45:00.000,13507,53
"565420",2011-09-02 15:45:00.000,14096,54
"565421",2011-09-02 15:48:00.000,17997,54
C565422,2011-09-02 15:50:00.000,14560,54
"565423",2011-09-02 15:56:00.000,14415,53
"565424",2011-09-02 16:23:00.000,13408,9
C565425,2011-09-02 16:43:00.000,14171,9
"565426",2011-09-02 16:50:00.000,15856,52
"565427",2011-09-02 17:14:00.000,12748,56
C565428,2011-09-02 17:38:00.000,16686,9
"565429",2011-09-02 17:51:00.000,16401,18
"565430",2011-09-02 17:53:00.000,16187,34
"565431",2011-09-04 10:35:00.000,13434,36
"565432",2011-09-04 10:51:00.000,14211,33
"565433",2011-09-04 10:59:00.000,13804,59
"565434",2011-09-04 11:00:00.000,16983,53
"565435",2011-09-04 11:12:00.000,16813,34
"565436",2011-09-04 11:15:00.000,16761,53
"565437",2011-09-04 11:17:00.000,14691,35
"565438",2011-09-04 11:22:00.000,13772,59
"565439",2011-09-04 11:36:00.000,14156,53
"565440",2011-09-04 11:49:00.000,18223,54
"565441",2011-09-04 11:54:00.000,15046,33
"565442",2011-09-04 12:00:00.000,14067,36
"565443",2011-09-04 12:00:00.000,12710,35
"565444",2011-09-04 12:04:00.000,15738,54
"565445",2011-09-04 12:07:00.000,13576,9
"565446",2011-09-04 12:07:00.000,13808,34
"565447",2011-09-04 12:09:00.000,16326,53
"565448",2011-09-04 12:10:00.000,16744,34
"565449",2011-09-04 12:15:00.000,17774,53
"565450",2011-09-04 12:23:00.000,12569,60
"565451",2011-09-04 12:24:00.000,15215,59
"565452",2011-09-04 12:40:00.000,15561,9
"565453",2011-09-04 12:41:00.000,12851,36
"565454",2011-09-04 12:49:00.000,17774,55
"565456",2011-09-04 12:53:00.000,12867,60
"565457",2011-09-04 12:54:00.000,16434,18
"565458",2011-09-04 13:07:00.000,14335,35
"565459",2011-09-04 13:15:00.000,14965,33
"565460",2011-09-04 13:16:00.000,16241,54
"565461",2011-09-04 13:20:00.000,14965,9
"565462",2011-09-04 13:35:00.000,12867,18
"565463",2011-09-04 13:38:00.000,16241,52
"565464",2011-09-04 13:45:00.000,14189,59
"565465",2011-09-04 13:48:00.000,17050,33
"565466",2011-09-04 13:56:00.000,17229,18
"565467",2011-09-04 13:56:00.000,14852,35
"565468",2011-09-04 14:06:00.000,12709,53
"565469",2011-09-04 14:08:00.000,13240,18
"565470",2011-09-04 14:15:00.000,12627,55
"565471",2011-09-04 14:22:00.000,12567,35
"565472",2011-09-04 14:36:00.000,17894,59
"565473",2011-09-04 14:50:00.000,13548,60
"565474",2011-09-04 15:19:00.000,16057,54
"565475",2011-09-04 15:20:00.000,14107,9
"565476",2011-09-04 15:21:00.000,16057,59
C565477,2011-09-04 15:21:00.000,16057,59
"565478",2011-09-04 15:22:00.000,17722,52
"565479",2011-09-04 15:37:00.000,15365,60
"565480",2011-09-04 15:52:00.000,15187,9
"565481",2011-09-04 15:54:00.000,15136,53
"565488",2011-09-04 16:08:00.000,17410,36
"565491",2011-09-04 16:12:00.000,16629,54
"565492",2011-09-05 09:07:00.000,14565,53
"565513",2011-09-05 09:16:00.000,16523,60
"565515",2011-09-05 09:20:00.000,16656,60
"565519",2011-09-05 09:24:00.000,16843,35
"565541",2011-09-05 09:34:00.000,18261,53
"565542",2011-09-05 09:38:00.000,16551,53
"565563",2011-09-05 09:45:00.000,13748,55
"565565",2011-09-05 09:45:00.000,13748,56
"565569",2011-09-05 09:46:00.000,15364,33
"565577",2011-09-05 09:48:00.000,12422,56
"565579",2011-09-05 09:49:00.000,14129,55
"565580",2011-09-05 09:49:00.000,14129,54
C565581,2011-09-05 10:00:00.000,17389,35
C565582,2011-09-05 10:06:00.000,12576,60
"565583",2011-09-05 10:12:00.000,13931,33
"565584",2011-09-05 10:15:00.000,16255,18
"565585",2011-09-05 10:27:00.000,16717,35
"565586",2011-09-05 10:34:00.000,14156,59
"565587",2011-09-05 10:47:00.000,14156,56
"565588",2011-09-05 10:48:00.000,14156,55
"565589",2011-09-05 10:58:00.000,13630,56
"565590",2011-09-05 11:18:00.000,15005,35
"565591",2011-09-05 11:19:00.000,13999,9
"565592",2011-09-05 11:27:00.000,18273,52
"565593",2011-09-05 11:31:00.000,16891,53
"565594",2011-09-05 11:38:00.000,15307,55
"565595",2011-09-05 11:41:00.000,13881,36
"565596",2011-09-05 11:43:00.000,13881,33
C565597,2011-09-05 11:47:00.000,14401,9
"565598",2011-09-05 11:51:00.000,17491,34
"565610",2011-09-05 11:52:00.000,12502,36
"565611",2011-09-05 12:00:00.000,14159,35
"565612",2011-09-05 12:06:00.000,16820,18
"565613",2011-09-05 12:18:00.000,14177,56
"565614",2011-09-05 12:20:00.000,14534,52
C565615,2011-09-05 12:21:00.000,14111,35
"565616",2011-09-05 12:24:00.000,14177,59
"565618",2011-09-05 12:35:00.000,18283,54
"565631",2011-09-05 12:36:00.000,13851,35
"565643",2011-09-05 12:37:00.000,14565,18
"565644",2011-09-05 12:38:00.000,14156,35
"565648",2011-09-05 12:41:00.000,12816,59
"565649",2011-09-05 13:10:00.000,14243,34
"565664",2011-09-05 13:22:00.000,16172,52
"565665",2011-09-05 13:22:00.000,16172,35
C565666,2011-09-05 13:38:00.000,12727,55
"565667",2011-09-05 13:50:00.000,16918,18
"565668",2011-09-05 13:52:00.000,17450,34
"565669",2011-09-05 13:53:00.000,16029,56
"565670",2011-09-05 13:54:00.000,16029,53
C565671,2011-09-05 13:54:00.000,16029,9
"565672",2011-09-05 14:07:00.000,17612,35
"565673",2011-09-05 14:11:00.000,13510,9
"565674",2011-09-05 14:13:00.000,13192,52
"565675",2011-09-05 14:27:00.000,16444,55
"565676",2011-09-05 14:29:00.000,12709,55
"565677",2011-09-05 14:30:00.000,14842,55
"565678",2011-09-05 14:56:00.000,14849,9
"565679",2011-09-05 14:57:00.000,14849,52
"565680",2011-09-05 15:17:00.000,12616,33
"565682",2011-09-05 15:19:00.000,13744,54
C565681,2011-09-05 15:20:00.000,17309,56
C565683,2011-09-05 15:20:00.000,12683,35
"565684",2011-09-05 15:30:00.000,15238,9
"565685",2011-09-05 15:40:00.000,15974,54
"565723",2011-09-05 15:49:00.000,14680,55
"565724",2011-09-05 15:56:00.000,13468,33
"565725",2011-09-05 15:56:00.000,15491,33
"565726",2011-09-05 16:22:00.000,18196,56
"565727",2011-09-05 16:27:00.000,16712,56
"565728",2011-09-05 17:36:00.000,13211,18
"565729",2011-09-05 17:44:00.000,15856,56
"565730",2011-09-05 17:46:00.000,15856,56
"565731",2011-09-06 08:34:00.000,17449,34
"565732",2011-09-06 09:15:00.000,15291,60
"565733",2011-09-06 09:18:00.000,17560,54
"565734",2011-09-06 09:23:00.000,14944,18
"565735",2011-09-06 09:30:00.000,14796,54
"565736",2011-09-06 09:34:00.000,17700,18
"565737",2011-09-06 09:45:00.000,14441,33
"565738",2011-09-06 09:49:00.000,15271,52
"565740",2011-09-06 09:51:00.000,15513,59
"565741",2011-09-06 09:53:00.000,15513,55
"565747",2011-09-06 10:04:00.000,15521,60
"565748",2011-09-06 10:04:00.000,15521,55
"565749",2011-09-06 10:15:00.000,15199,34
"565750",2011-09-06 10:27:00.000,14560,18
"565751",2011-09-06 10:42:00.000,14796,59
C565752,2011-09-06 10:42:00.000,15521,59
"565753",2011-09-06 10:42:00.000,15521,33
"565754",2011-09-06 10:46:00.000,16455,18
"565756",2011-09-06 10:53:00.000,15671,36
"565757",2011-09-06 11:29:00.000,14408,60
"565758",2011-09-06 11:53:00.000,16168,60
"565759",2011-09-06 11:55:00.000,13949,9
"565760",2011-09-06 11:58:00.000,14360,55
C565761,2011-09-06 11:58:00.000,13158,34
C565762,2011-09-06 12:00:00.000,17716,53
"565763",2011-09-06 12:01:00.000,17716,56
"565765",2011-09-06 12:02:00.000,14715,55
"565766",2011-09-06 12:02:00.000,17716,59
"565768",2011-09-06 12:10:00.000,17068,9
"565769",2011-09-06 12:11:00.000,16359,18
"565776",2011-09-06 12:15:00.000,17191,35
"565777",2011-09-06 12:25:00.000,16904,33
"565778",2011-09-06 12:27:00.000,13784,18
"565779",2011-09-06 12:27:00.000,16400,55
"565780",2011-09-06 12:30:00.000,14667,52
"565781",2011-09-06 12:31:00.000,15189,60
"565782",2011-09-06 12:32:00.000,15189,53
"565783",2011-09-06 12:38:00.000,14239,36
"565784",2011-09-06 12:38:00.000,14156,33
"565785",2011-09-06 12:44:00.000,14156,53
"565788",2011-09-06 12:48:00.000,14208,18
C565789,2011-09-06 12:56:00.000,16393,55
"565790",2011-09-06 12:58:00.000,17841,36
"565791",2011-09-06 13:11:00.000,13538,55
"565792",2011-09-06 13:11:00.000,15462,54
"565793",2011-09-06 13:20:00.000,18230,34
"565794",2011-09-06 13:29:00.000,17339,55
"565795",2011-09-06 13:29:00.000,16928,53
"565796",2011-09-06 13:46:00.000,12720,59
C565799,2011-09-06 13:47:00.000,12720,52
"565800",2011-09-06 13:59:00.000,16278,35
"565801",2011-09-06 14:05:00.000,14040,55
"565802",2011-09-06 14:09:00.000,14739,52
"565803",2011-09-06 14:19:00.000,12526,55
C565804,2011-09-06 14:23:00.000,17841,60
"565805",2011-09-06 14:29:00.000,14040,35
"565806",2011-09-06 14:32:00.000,16175,55
"565807",2011-09-06 14:38:00.000,15311,34
"565808",2011-09-06 14:53:00.000,12569,55
"565835",2011-09-06 15:04:00.000,17460,60
"565836",2011-09-06 15:14:00.000,15804,34
"565838",2011-09-06 15:30:00.000,13130,34
"565839",2011-09-06 15:34:00.000,13098,9
"565842",2011-09-06 15:48:00.000,12748,36
C565843,2011-09-06 15:53:00.000,13122,18
"565844",2011-09-06 16:02:00.000,15089,56
"565845",2011-09-06 16:57:00.000,12461,34
"565846",2011-09-07 08:18:00.000,13210,34
C565848,2011-09-07 09:07:00.000,16735,53
"565849",2011-09-07 09:15:00.000,16767,34
"565850",2011-09-07 09:33:00.000,16029,56
"565851",2011-09-07 09:37:00.000,14397,35
"565853",2011-09-07 09:40:00.000,16029,54
"565854",2011-09-07 09:45:00.000,16029,35
"565855",2011-09-07 09:57:00.000,17481,54
"565856",2011-09-07 10:07:00.000,14916,60
"565857",2011-09-07 10:17:00.000,13999,36
"565858",2011-09-07 10:23:00.000,14911,35
"565859",2011-09-07 10:28:00.000,12685,56
"565860",2011-09-07 10:36:00.000,17573,55
"565861",2011-09-07 10:38:00.000,17735,53
"565862",2011-09-07 10:50:00.000,17491,34
"565863",2011-09-07 10:51:00.000,18229,35
C565864,2011-09-07 10:51:00.000,15594,54
"565865",2011-09-07 10:55:00.000,14334,34
"565870",2011-09-07 10:56:00.000,16843,54
"565877",2011-09-07 11:32:00.000,14452,55
"565901",2011-09-07 11:41:00.000,17511,9
"565914",2011-09-07 11:45:00.000,15071,9
"565915",2011-09-07 11:46:00.000,13186,33
"565916",2011-09-07 12:10:00.000,13808,9
"565918",2011-09-07 12:15:00.000,14606,56
"565920",2011-09-07 12:19:00.000,17442,59
"565921",2011-09-07 12:21:00.000,14709,18
"565922",2011-09-07 12:41:00.000,14606,60
"565923",2011-09-07 12:48:00.000,14606,60
"565924",2011-09-07 12:50:00.000,14309,33
"565926",2011-09-07 12:55:00.000,14530,34
C565925,2011-09-07 13:06:00.000,14911,9
"565929",2011-09-07 13:19:00.000,13756,36
"565930",2011-09-07 13:22:00.000,12490,52
"565931",2011-09-07 13:30:00.000,15114,59
"565932",2011-09-07 14:09:00.000,17345,53
"565933",2011-09-07 14:13:00.000,14911,59
"565934",2011-09-07 14:30:00.000,17949,33
"565936",2011-09-07 14:40:00.000,16818,53
"565937",2011-09-07 14:41:00.000,12748,36
C565962,2011-09-07 14:47:00.000,17368,52
"565967",2011-09-07 14:56:00.000,15885,56
"565971",2011-09-07 15:00:00.000,17422,55
"565975",2011-09-07 15:00:00.000,15752,55
"565990",2011-09-07 15:07:00.000,12637,35
"565993",2011-09-07 15:10:00.000,16828,9
"565994",2011-09-07 15:13:00.000,15189,33
"565995",2011-09-07 15:34:00.000,13798,54
"566001",2011-09-07 15:43:00.000,18093,33
"566005",2011-09-07 15:52:00.000,15752,59
"566006",2011-09-07 16:00:00.000,14156,52
C566007,2011-09-07 16:27:00.000,13249,33
"566008",2011-09-08 08:56:00.000,15298,35
"566009",2011-09-08 09:13:00.000,13889,54
"566010",2011-09-08 09:51:00.000,14116,18
C566011,2011-09-08 10:00:00.000,17567,9
C566012,2011-09-08 10:01:00.000,13026,55
"566013",2011-09-08 10:02:00.000,13305,55
"566014",2011-09-08 10:02:00.000,12471,60
"566015",2011-09-08 10:11:00.000,15488,9
"566016",2011-09-08 10:32:00.000,12685,52
"566017",2011-09-08 10:35:00.000,12683,9
"566018",2011-09-08 10:35:00.000,16418,54
"566019",2011-09-08 10:43:00.000,15885,52
"566020",2011-09-08 10:45:00.000,18222,35
"566021",2011-09-08 10:49:00.000,15653,18
"566022",2011-09-08 10:52:00.000,13468,34
"566023",2011-09-08 11:25:00.000,14410,56
"566024",2011-09-08 11:27:00.000,14646,33
"566025",2011-09-08 11:27:00.000,13571,35
"566026",2011-09-08 11:28:00.000,14646,35
"566027",2011-09-08 11:44:00.000,13577,33
"566028",2011-09-08 11:46:00.000,13013,9
"566033",2011-09-08 11:46:00.000,13244,33
"566035",2011-09-08 11:48:00.000,16076,36
C566036,2011-09-08 11:53:00.000,13700,36
"566037",2011-09-08 11:56:00.000,16426,35
"566038",2011-09-08 12:01:00.000,13018,55
"566039",2011-09-08 12:03:00.000,16076,60
"566040",2011-09-08 12:04:00.000,16426,33
"566041",2011-09-08 12:04:00.000,16076,59
"566042",2011-09-08 12:05:00.000,13700,33
"566043",2011-09-08 12:11:00.000,14688,18
"566044",2011-09-08 12:15:00.000,17243,18
"566045",2011-09-08 12:16:00.000,17004,18
"566046",2011-09-08 12:16:00.000,14688,55
"566047",2011-09-08 12:19:00.000,16426,18
"566048",2011-09-08 12:20:00.000,15144,34
"566049",2011-09-08 12:27:00.000,13330,36
"566050",2011-09-08 12:42:00.000,13137,18
"566051",2011-09-08 12:44:00.000,17243,52
"566052",2011-09-08 12:47:00.000,13925,18
"566053",2011-09-08 12:47:00.000,15306,52
"566054",2011-09-08 12:47:00.000,13925,18
"566055",2011-09-08 12:48:00.000,12955,33
"566056",2011-09-08 12:51:00.000,13871,53
"566057",2011-09-08 12:55:00.000,17634,35
"566058",2011-09-08 12:56:00.000,15618,56
"566059",2011-09-08 12:57:00.000,15618,9
"566061",2011-09-08 12:58:00.000,13848,54
"566062",2011-09-08 13:07:00.000,16031,18
"566063",2011-09-08 13:17:00.000,12839,54
C566071,2011-09-08 13:21:00.000,17811,34
"566073",2011-09-08 13:24:00.000,13249,56
"566074",2011-09-08 13:26:00.000,14511,35
"566075",2011-09-08 13:38:00.000,14223,9
"566076",2011-09-08 13:38:00.000,12540,18
"566077",2011-09-08 13:48:00.000,13814,33
C566078,2011-09-08 13:53:00.000,17811,34
"566079",2011-09-08 13:54:00.000,13769,55
"566080",2011-09-08 13:55:00.000,13769,35
"566081",2011-09-08 13:57:00.000,15400,59
"566082",2011-09-08 14:02:00.000,12971,59
"566083",2011-09-08 14:19:00.000,17370,54
C566084,2011-09-08 14:21:00.000,16558,54
"566085",2011-09-08 14:28:00.000,15730,56
"566086",2011-09-08 14:35:00.000,13854,56
"566087",2011-09-08 14:42:00.000,15198,60
C566088,2011-09-08 14:53:00.000,13199,35
"566089",2011-09-08 14:57:00.000,14410,54
C566090,2011-09-08 15:04:00.000,12592,54
"566091",2011-09-08 15:05:00.000,15453,55
"566092",2011-09-08 15:08:00.000,14410,35
"566094",2011-09-08 15:16:00.000,17997,33
"566108",2011-09-08 15:16:00.000,16682,35
"566115",2011-09-08 15:22:00.000,12569,56
"566117",2011-09-08 15:36:00.000,13267,18
"566123",2011-09-08 15:39:00.000,14522,52
"566124",2011-09-08 15:41:00.000,16011,9
C566161,2011-09-08 17:56:00.000,17997,53
"566162",2011-09-08 19:58:00.000,14562,55
"566163",2011-09-09 08:48:00.000,12535,60
C566165,2011-09-09 09:04:00.000,16173,56
C566166,2011-09-09 09:13:00.000,12449,33
C566167,2011-09-09 09:38:00.000,13441,60
"566169",2011-09-09 09:38:00.000,13137,52
"566170",2011-09-09 09:52:00.000,17593,34
"566171",2011-09-09 10:05:00.000,15187,54
"566172",2011-09-09 10:09:00.000,16293,36
"566173",2011-09-09 10:09:00.000,16293,36
C566174,2011-09-09 10:10:00.000,13145,55
"566175",2011-09-09 10:11:00.000,12621,9
C566176,2011-09-09 10:12:00.000,17841,35
C566177,2011-09-09 10:16:00.000,14051,9
"566178",2011-09-09 10:24:00.000,13319,36
C566180,2011-09-09 10:24:00.000,14911,36
C566181,2011-09-09 10:31:00.000,14062,53
C566182,2011-09-09 10:32:00.000,12477,54
C566183,2011-09-09 10:37:00.000,17870,53
"566184",2011-09-09 10:42:00.000,13823,35
"566186",2011-09-09 10:42:00.000,17965,36
C566185,2011-09-09 10:47:00.000,16027,60
C566187,2011-09-09 10:51:00.000,12674,33
"566188",2011-09-09 10:54:00.000,17965,52
"566189",2011-09-09 11:15:00.000,15039,18
"566190",2011-09-09 11:15:00.000,16515,33
"566191",2011-09-09 11:39:00.000,17696,60
"566192",2011-09-09 11:46:00.000,15249,33
"566193",2011-09-09 11:48:00.000,12637,53
"566194",2011-09-09 11:57:00.000,14911,56
"566195",2011-09-09 11:59:00.000,14194,52
"566196",2011-09-09 12:00:00.000,17865,34
C566197,2011-09-09 12:09:00.000,14414,9
"566198",2011-09-09 12:11:00.000,12879,53
"566199",2011-09-09 12:22:00.000,18118,36
"566200",2011-09-09 12:24:00.000,17001,36
"566201",2011-09-09 12:24:00.000,12787,55
"566202",2011-09-09 12:26:00.000,16309,53
"566203",2011-09-09 12:36:00.000,18237,53
"566204",2011-09-09 12:37:00.000,16133,56
C566205,2011-09-09 12:38:00.000,14108,34
"566206",2011-09-09 12:41:00.000,16353,55
"566207",2011-09-09 12:52:00.000,16173,60
"566208",2011-09-09 12:53:00.000,14243,36
C566209,2011-09-09 12:55:00.000,14210,35
"566213",2011-09-09 12:59:00.000,14837,59
"566214",2011-09-09 13:01:00.000,16723,56
"566215",2011-09-09 13:02:00.000,16603,60
"566217",2011-09-09 13:02:00.000,18167,60
C566216,2011-09-09 13:03:00.000,14096,33
"566218",2011-09-09 13:14:00.000,14312,54
"566219",2011-09-09 13:19:00.000,17800,54
"566220",2011-09-09 13:20:00.000,12748,33
C566222,2011-09-09 13:26:00.000,14388,54
C566223,2011-09-09 13:34:00.000,14915,18
"566225",2011-09-09 13:37:00.000,14961,33
"566226",2011-09-09 13:42:00.000,14711,9
"566227",2011-09-09 13:44:00.000,12433,9
"566228",2011-09-09 13:47:00.000,14180,53
"566229",2011-09-09 13:54:00.000,18109,34
"566230",2011-09-09 13:58:00.000,18109,53
"566231",2011-09-09 14:12:00.000,14824,33
"566232",2011-09-09 14:14:00.000,16910,52
"566233",2011-09-09 14:18:00.000,15189,53
"566234",2011-09-09 14:22:00.000,15652,54
"566235",2011-09-09 14:40:00.000,16362,35
"566236",2011-09-09 14:58:00.000,14628,53
"566237",2011-09-09 14:58:00.000,16362,52
"566238",2011-09-09 15:00:00.000,16362,36
"566239",2011-09-09 15:02:00.000,12830,18
"566240",2011-09-09 15:03:00.000,16362,52
"566241",2011-09-09 15:04:00.000,16362,36
"566242",2011-09-09 15:09:00.000,14895,35
"566243",2011-09-09 15:10:00.000,14895,54
"566244",2011-09-09 15:11:00.000,14895,53
"566245",2011-09-09 15:17:00.000,14096,54
"566246",2011-09-09 15:17:00.000,14096,60
"566247",2011-09-09 15:25:00.000,13079,9
"566248",2011-09-09 15:51:00.000,17426,59
"566249",2011-09-09 15:53:00.000,15251,52
"566250",2011-09-09 16:34:00.000,13458,52
"566251",2011-09-09 16:36:00.000,16145,34
C566252,2011-09-11 10:35:00.000,16899,56
"566253",2011-09-11 10:39:00.000,15605,18
"566254",2011-09-11 10:42:00.000,14258,9
"566255",2011-09-11 10:52:00.000,13408,35
"566256",2011-09-11 10:53:00.000,13408,52
"566257",2011-09-11 10:57:00.000,15159,60
"566258",2011-09-11 10:58:00.000,14837,34
"566259",2011-09-11 10:58:00.000,15159,56
"566260",2011-09-11 11:04:00.000,12635,52
"566261",2011-09-11 11:08:00.000,15035,59
"566262",2011-09-11 11:17:00.000,15636,18
C566263,2011-09-11 11:19:00.000,16384,18
"566264",2011-09-11 11:24:00.000,13742,55
"566265",2011-09-11 11:24:00.000,17377,53
"566266",2011-09-11 11:26:00.000,14665,54
"566267",2011-09-11 11:29:00.000,14508,60
"566268",2011-09-11 11:30:00.000,15939,54
"566269",2011-09-11 11:56:00.000,15502,54
"566270",2011-09-11 11:57:00.000,15502,53
"566271",2011-09-11 11:58:00.000,15502,9
"566272",2011-09-11 11:59:00.000,13426,53
"566273",2011-09-11 12:00:00.000,13941,54
"566274",2011-09-11 12:03:00.000,16107,60
"566275",2011-09-11 12:06:00.000,13272,59
"566276",2011-09-11 12:09:00.000,13527,56
"566277",2011-09-11 12:10:00.000,15587,56
"566278",2011-09-11 12:13:00.000,12841,59
"566279",2011-09-11 12:14:00.000,13527,60
C566280,2011-09-11 12:15:00.000,13527,52
"566281",2011-09-11 12:16:00.000,13993,9
"566282",2011-09-11 12:23:00.000,13324,9
"566283",2011-09-11 12:27:00.000,12680,53
"566284",2011-09-11 12:34:00.000,13324,9
"566285",2011-09-11 12:45:00.000,13124,35
"566286",2011-09-11 12:45:00.000,17317,52
"566287",2011-09-11 12:45:00.000,14212,36
"566288",2011-09-11 12:46:00.000,13372,55
"566289",2011-09-11 12:56:00.000,15527,35
"566290",2011-09-11 13:01:00.000,14606,36
"566291",2011-09-11 13:07:00.000,14606,35
"566292",2011-09-11 13:16:00.000,18255,59
"566293",2011-09-11 13:22:00.000,17299,54
"566294",2011-09-11 13:32:00.000,12647,54
"566295",2011-09-11 13:38:00.000,13813,53
"566296",2011-09-11 13:39:00.000,17864,33
"566297",2011-09-11 13:40:00.000,16523,56
"566298",2011-09-11 13:44:00.000,14250,9
"566299",2011-09-11 13:51:00.000,14487,54
"566300",2011-09-11 13:56:00.000,14720,53
"566301",2011-09-11 13:58:00.000,13884,55
"566302",2011-09-11 13:58:00.000,16549,34
"566303",2011-09-11 14:00:00.000,13450,59
"566304",2011-09-11 14:01:00.000,16796,53
"566305",2011-09-11 14:05:00.000,13614,52
"566306",2011-09-11 14:09:00.000,14432,36
"566307",2011-09-11 14:12:00.000,12748,55
"566308",2011-09-11 14:20:00.000,12748,36
"566309",2011-09-11 14:29:00.000,15782,59
"566310",2011-09-11 14:34:00.000,17838,59
"566311",2011-09-11 14:49:00.000,14825,54
"566312",2011-09-11 14:51:00.000,13611,18
C566313,2011-09-11 14:58:00.000,14057,33
"566314",2011-09-11 15:11:00.000,17218,36
"566315",2011-09-11 15:18:00.000,12883,34
"566317",2011-09-11 15:20:00.000,15601,9
"566318",2011-09-11 15:24:00.000,14456,18
"566319",2011-09-11 15:31:00.000,12965,53
"566320",2011-09-11 15:35:00.000,13381,56
"566321",2011-09-11 15:35:00.000,14533,54
"566322",2011-09-11 15:41:00.000,15533,52
"566326",2011-09-11 15:44:00.000,15547,53
"566328",2011-09-11 15:47:00.000,17841,53
"566329",2011-09-11 15:50:00.000,16794,9
"566334",2011-09-11 15:52:00.000,14030,59
"566345",2011-09-11 15:59:00.000,16871,56
"566361",2011-09-11 16:05:00.000,18215,52
"566364",2011-09-11 16:06:00.000,16474,56
C566384,2011-09-11 16:09:00.000,16474,33
"566393",2011-09-12 08:24:00.000,12997,36
"566394",2011-09-12 09:03:00.000,18158,55
"566395",2011-09-12 09:26:00.000,14110,60
"566396",2011-09-12 09:36:00.000,13265,9
"566397",2011-09-12 09:37:00.000,14307,53
"566398",2011-09-12 09:38:00.000,15865,36
"566399",2011-09-12 09:38:00.000,14307,35
"566400",2011-09-12 09:39:00.000,15980,54
"566402",2011-09-12 09:41:00.000,15980,34
"566403",2011-09-12 09:43:00.000,16150,33
"566405",2011-09-12 09:43:00.000,13577,53
"566408",2011-09-12 09:57:00.000,15358,59
"566420",2011-09-12 10:01:00.000,15392,9
"566421",2011-09-12 10:19:00.000,13375,18
"566422",2011-09-12 10:47:00.000,15971,60
C566423,2011-09-12 11:25:00.000,13431,54
"566424",2011-09-12 11:34:00.000,13983,35
"566425",2011-09-12 11:44:00.000,17961,56
"566426",2011-09-12 11:58:00.000,16209,34
"566427",2011-09-12 12:11:00.000,16211,53
"566428",2011-09-12 12:19:00.000,13743,56
"566429",2011-09-12 12:20:00.000,14527,36
"566430",2011-09-12 12:24:00.000,13798,33
"566431",2011-09-12 12:27:00.000,17685,60
"566432",2011-09-12 12:32:00.000,15253,59
"566433",2011-09-12 12:32:00.000,15253,60
"566434",2011-09-12 12:41:00.000,17811,60
"566435",2011-09-12 12:45:00.000,13269,9
"566438",2011-09-12 12:45:00.000,13650,52
"566439",2011-09-12 12:48:00.000,14952,18
"566440",2011-09-12 12:51:00.000,14292,33
"566441",2011-09-12 12:54:00.000,17811,9
"566442",2011-09-12 13:10:00.000,12884,60
"566443",2011-09-12 13:11:00.000,16141,60
"566444",2011-09-12 13:16:00.000,17139,60
C566445,2011-09-12 13:34:00.000,14997,9
"566447",2011-09-12 13:38:00.000,16985,35
"566448",2011-09-12 13:41:00.000,17919,33
"566450",2011-09-12 13:43:00.000,16984,9
"566451",2011-09-12 13:50:00.000,16360,53
"566452",2011-09-12 13:55:00.000,12924,52
"566453",2011-09-12 13:56:00.000,13064,36
"566455",2011-09-12 14:00:00.000,16984,54
C566457,2011-09-12 14:15:00.000,13309,36
C566458,2011-09-12 14:22:00.000,16458,56
C566459,2011-09-12 14:23:00.000,17865,52
C566460,2011-09-12 14:24:00.000,17433,60
C566461,2011-09-12 14:24:00.000,15932,56
C566462,2011-09-12 14:24:00.000,17865,55
C566463,2011-09-12 14:37:00.000,16475,33
C566464,2011-09-12 14:39:00.000,18180,56
"566465",2011-09-12 14:40:00.000,13704,55
C566466,2011-09-12 14:54:00.000,16839,56
C566467,2011-09-12 15:01:00.000,17090,55
C566468,2011-09-12 15:04:00.000,13854,35
C566469,2011-09-12 15:14:00.000,15996,35
C566470,2011-09-12 15:14:00.000,17656,35
C566471,2011-09-12 15:19:00.000,15755,53
C566472,2011-09-12 15:23:00.000,17719,54
C566473,2011-09-12 15:29:00.000,14732,53
C566474,2011-09-12 15:31:00.000,17071,36
C566475,2011-09-12 15:32:00.000,14020,52
"566477",2011-09-12 15:37:00.000,14286,35
"566479",2011-09-12 15:43:00.000,12989,59
"566480",2011-09-12 16:06:00.000,14897,9
"566481",2011-09-12 16:12:00.000,15673,35
"566482",2011-09-12 16:14:00.000,18069,52
"566483",2011-09-12 16:14:00.000,14901,52
"566484",2011-09-12 16:23:00.000,17811,53
"566485",2011-09-12 16:45:00.000,14500,52
"566486",2011-09-12 17:02:00.000,17696,33
"566487",2011-09-12 17:11:00.000,16191,35
"566488",2011-09-12 17:17:00.000,13236,33
"566489",2011-09-12 17:19:00.000,18223,33
C566490,2011-09-12 17:21:00.000,16713,36
"566491",2011-09-12 17:49:00.000,14276,56
"566492",2011-09-12 17:50:00.000,17449,33
"566494",2011-09-12 17:54:00.000,15764,34
"566495",2011-09-12 17:58:00.000,15764,60
